open,high,low,close,volume,buy_volume,sell_volume,bar_idx
25899.0,25911.0,25864.5,25899.25,9936.0,4994.709677419355,4941.290322580645,95
25899.0,25928.0,25894.75,25917.25,6938.0,5373.037593984963,1564.9624060150372,96
25917.25,25931.5,25906.25,25929.75,4893.0,3657.638613861386,1235.3613861386139,97
25928.5,25935.25,25909.5,25914.0,4176.0,912.2330097087379,3263.766990291262,98
25915.0,25915.75,25873.75,25885.5,6406.0,953.2738095238097,5452.72619047619,99
25886.0,25891.75,25871.75,25881.0,4041.0,1515.375,2525.625,100
25881.0,25884.0,25840.0,25860.25,8082.0,2135.301136363636,5946.698863636364,101
25861.5,25872.25,25857.5,25867.75,3257.0,2318.5423728813557,938.4576271186443,102
25867.75,25868.5,25836.0,25841.5,5541.0,532.7884615384615,5008.211538461538,103
25842.25,25867.5,25834.25,25866.25,4708.0,4053.127819548872,654.8721804511279,104
25865.75,25886.5,25864.25,25881.25,3939.0,3341.5112359550562,597.4887640449438,105
25880.75,25885.25,25861.5,25883.5,3654.0,2038.5473684210524,1615.4526315789476,106
25883.5,25895.75,25873.75,25892.75,4042.0,2870.7386363636365,1171.2613636363635,107
25893.75,25898.0,25882.25,25884.25,2614.0,518.6507936507937,2095.3492063492063,108
25884.5,25890.0,25879.25,25882.0,2280.0,874.8837209302326,1405.1162790697674,109
25881.5,25894.5,25877.75,25892.25,2396.0,1966.8656716417909,429.13432835820913,110
25892.25,25895.75,25880.75,25895.5,2561.0,1557.9416666666668,1003.0583333333332,111
25895.75,25906.0,25893.0,25899.5,2844.0,1832.1923076923074,1011.8076923076926,112
25899.0,25912.0,25898.0,25906.0,2515.0,1886.25,628.75,113
25906.0,25910.75,25889.75,25889.75,2795.0,316.1011904761904,2478.8988095238096,114
25890.25,25894.25,25859.5,25862.25,5001.0,485.70863309352524,4515.291366906475,115
25861.75,25873.75,25857.0,25868.75,3106.0,2202.0149253731342,903.9850746268658,116
25868.5,25886.0,25866.25,25879.75,3002.0,2356.0,646.0,117
25879.25,25884.0,25872.5,25881.25,1865.0,1094.6739130434783,770.3260869565217,118
25881.75,25884.25,25876.25,25880.5,1473.0,621.421875,851.578125,119
25880.25,25885.25,25877.5,25881.0,1282.0,703.0322580645161,578.9677419354839,120
25880.5,25890.0,25879.25,25887.25,1427.0,1161.5116279069769,265.48837209302314,121
25887.25,25890.25,25876.25,25877.5,1757.0,266.6875,1490.3125,122
25877.0,25884.5,25873.5,25881.5,1806.0,1272.409090909091,533.590909090909,123
25881.5,25883.5,25873.0,25873.75,1922.0,251.69047619047615,1670.3095238095239,124
25873.5,25874.75,25859.5,25869.5,2226.0,821.0655737704917,1404.9344262295083,125
25869.5,25871.25,25861.5,25863.25,1370.0,245.89743589743586,1124.1025641025642,126
25862.5,25866.75,25855.25,25856.5,1764.0,421.82608695652175,1342.1739130434783,127
25855.75,25862.0,25847.75,25856.0,2409.0,1225.6315789473686,1183.3684210526314,128
25855.75,25859.75,25849.0,25858.5,1593.0,1000.2558139534884,592.7441860465116,129
25858.75,25880.75,25858.5,25880.25,2378.0,2337.921348314607,40.0786516853932,130
25880.0,25881.75,25870.25,25870.75,1904.0,186.26086956521738,1717.7391304347825,131
25870.25,25871.75,25860.25,25866.5,2003.0,674.9239130434783,1328.0760869565217,132
25866.75,25872.0,25864.25,25866.25,1646.0,769.9032258064517,876.0967741935483,133
25866.0,25874.25,25865.75,25870.5,1228.0,939.0588235294117,288.9411764705883,134
25870.75,25871.5,25859.5,25869.5,1877.0,840.7395833333334,1036.2604166666665,135
25869.75,25875.25,25869.5,25871.75,1298.0,874.7391304347826,423.2608695652174,136
25871.75,25878.0,25871.25,25876.25,1093.0,910.8333333333333,182.16666666666674,137
25876.5,25882.5,25874.25,25874.75,1401.0,551.9090909090909,849.0909090909091,138
25874.75,25879.25,25872.75,25875.75,988.0,570.0,418.0,139
25875.25,25876.0,25865.0,25868.5,1156.0,223.3181818181818,932.6818181818182,140
25868.75,25870.25,25854.5,25865.25,2549.0,991.2777777777778,1557.7222222222222,141
25865.25,25871.25,25860.75,25869.75,1509.0,1077.857142857143,431.1428571428571,142
25869.5,25878.25,25869.0,25871.5,1557.0,946.8243243243244,610.1756756756756,143
25872.0,25879.25,25871.25,25876.25,926.0,708.96875,217.03125,144
25876.25,25882.0,25873.5,25874.25,1277.0,488.2647058823529,788.7352941176471,145
25873.5,25884.75,25871.5,25884.75,1734.0,1603.132075471698,130.86792452830196,146
25884.75,25890.5,25884.75,25888.25,1704.0,1370.608695652174,333.391304347826,147
25888.75,25893.25,25886.75,25891.75,1081.0,789.9615384615386,291.03846153846143,148
25891.75,25896.5,25884.75,25896.0,1592.0,1083.9148936170213,508.08510638297867,149
25896.25,25898.25,25891.25,25896.25,1379.0,689.5,689.5,150
